Window index,Dataset code,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Stored energy_MWh,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
4,1,2452,2025,4,13,3,0,103,180,60,10558.62193390,343.91095383,-136.64938578,9969.63669066,106.70992478,-106.35390161,-736.87591553,7029.17229826,0.00000000,10229.36005607,-36.10806259,0.00000000,6822.20567783,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2453,2025,4,13,4,0,103,240,60,2938.69519410,404.55543962,222.70588598,7051.71024452,236.78462753,-73.68546906,-1535.75998880,7487.15933235,0.00000000,9865.35676902,-15.97992246,0.00000000,2709.51359022,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2454,2025,4,13,5,0,103,300,60,9360.63298875,202.78546287,-30.80587645,6750.95375243,182.45471747,50.71299445,783.42601084,273.98455596,0.00000000,11940.08638922,12.76620675,0.00000000,11561.97723753,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2455,2025,4,13,6,0,103,360,60,7813.34376820,374.06842572,291.12852921,8432.68401447,33.83252810,90.38688370,-1616.05485181,5899.55019200,0.00000000,8594.49705028,65.49056019,0.00000000,5872.04243124,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2456,2025,4,13,7,0,103,420,60,6980.25928065,275.63717921,795.85463363,677.37927426,57.78827164,69.80156090,426.80983257,7177.17008687,0.00000000,6051.38642939,-9.24295138,0.00000000,8742.12745529,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2457,2025,4,13,8,0,103,480,60,12063.55705604,359.40579004,917.23203509,6127.60074337,13.63988740,-13.76495618,-185.33122562,10143.51333507,0.00000000,13722.60891572,36.02143739,0.00000000,1463.07869215,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2458,2025,4,13,9,0,103,540,60,16849.53977116,491.76468401,978.95578390,5792.21422401,127.07985389,-36.27401870,585.03750864,1776.54355503,0.00000000,8496.50097826,47.76707094,0.00000000,6586.96590975,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2459,2025,4,13,10,0,103,600,60,6712.93811361,424.98608948,1419.80254466,3800.32451573,-117.18543665,-8.63296885,-264.49102324,5803.56029634,0.00000000,7466.25382102,-24.62435607,0.00000000,8899.42350616,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2460,2025,4,13,11,0,103,660,60,7920.74665882,423.94099989,2103.58518463,7367.34647613,-86.15929947,768.16099944,1288.82119419,6613.55190358,0.00000000,10504.21043964,12.60122590,0.00000000,12636.66126818,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2461,2025,4,13,12,0,103,720,60,8780.64140668,295.15941399,1978.67816187,10036.16223617,-123.81680793,938.11703721,75.69413383,6986.56318256,0.00000000,8599.61670435,16.08260891,0.00000000,2566.08881865,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2462,2025,4,13,13,0,103,780,60,10158.57041708,449.27050166,2493.09249153,8034.13048590,-44.81029163,713.88493690,2160.28000228,-1031.76684991,0.00000000,6385.63824825,45.33702834,0.00000000,12094.95832405,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2463,2025,4,13,14,0,103,840,60,6885.49914025,579.97458615,1978.85278209,4440.02073110,22.02090140,725.85320839,3060.20002648,8584.17288229,0.00000000,8987.54964354,-30.10579477,0.00000000,7240.12869358,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2464,2025,4,13,15,0,103,900,60,3600.25590586,402.37715090,807.72077483,10562.99885266,-58.36931086,590.71113592,2896.30064872,10411.94724767,0.00000000,9761.77826045,-11.58082998,0.00000000,10787.80239557,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2465,2025,4,13,16,0,103,960,60,11281.59342067,484.19670450,1159.14485899,9813.87870806,-204.05932948,-1.79927950,3731.05010724,11427.04785963,0.00000000,10402.44330469,-29.97225605,0.00000000,4554.98119003,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2466,2025,4,13,17,0,103,1020,60,6817.74228320,304.15587478,485.75413725,10705.67130064,-32.58565369,-99.14198311,3123.89968715,10784.54485545,0.00000000,9776.86309768,-88.37557946,0.00000000,9164.37071258,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2467,2025,4,13,18,0,103,1080,60,9279.97151773,541.30488145,111.06891761,5298.37172235,-80.80568778,-29.19183207,3739.21671951,13217.32121869,0.00000000,7592.11428517,39.60930799,0.00000000,4500.50437787,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2468,2025,4,13,19,0,103,1140,60,8483.27682717,549.80869926,191.79399003,7572.26561026,1184.44474135,-82.28009129,2319.73041106,9351.09539709,0.00000000,5335.07759652,-0.08093489,0.00000000,7646.70836014,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2469,2025,4,13,20,0,103,1200,60,8526.67561505,339.03985772,251.37428385,8675.59881419,1183.63113977,122.59207619,-1065.19425748,9727.28894834,0.00000000,13138.40853247,-23.22252433,0.00000000,11614.02768875,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2470,2025,4,13,21,0,103,1260,60,3250.89760357,268.91986325,137.20177448,6133.54659534,-3.41869743,70.61918986,536.42797001,9370.02511904,0.00000000,5880.13709227,1.72268529,0.00000000,6221.31083840,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2471,2025,4,13,22,0,103,1320,60,4988.32634409,602.24475685,446.88200340,4136.11869414,-121.13249669,-99.51467207,892.91548325,10605.46092722,0.00000000,12428.52394089,4.64955684,0.00000000,11544.20311222,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2472,2025,4,13,23,0,103,1380,60,8388.66873930,361.54584349,31.63391836,11696.23768695,122.08753759,95.76557567,1214.24229387,6159.18095722,0.00000000,9598.59725899,21.03021352,0.00000000,6690.13995859,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2473,2025,4,14,0,0,104,0,60,-7.25604059,228.64547079,-72.53437112,10755.84862421,-13.82845891,6.25449298,-91.62715937,4145.86680957,0.00000000,10086.51552552,7.67815863,0.00000000,9951.74053072,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2474,2025,4,14,1,0,104,60,60,11825.62383096,11.08058092,-152.45832573,7561.73576347,113.63896403,-179.93857535,-164.90828363,12263.03435156,0.00000000,7487.65816996,-1.96487916,0.00000000,14142.23128820,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2475,2025,4,14,2,0,104,120,60,10003.44516562,266.20290982,234.90686136,6101.95886341,118.61586083,93.41058727,527.49918760,6823.05136042,0.00000000,10453.05759587,17.86026089,0.00000000,11398.82608206,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2476,2025,4,14,3,0,104,180,60,13779.15365669,291.86816344,91.87705214,3661.79913885,-47.09340528,-5.04906485,-223.01932168,7651.03697406,0.00000000,13087.44358732,15.10694520,0.00000000,14649.24782885,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2477,2025,4,14,4,0,104,240,60,8253.88171730,284.65819039,-145.73464441,11023.96477223,147.30798301,41.90999597,1204.94880223,6603.54473581,0.00000000,3316.95987774,13.32653083,0.00000000,6583.78498355,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2478,2025,4,14,5,0,104,300,60,5042.32440367,320.80729655,-195.49843015,3776.87971492,64.99862607,-154.87237400,160.74946478,7638.04503524,0.00000000,9025.48439343,-8.63918267,0.00000000,6024.58747774,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2479,2025,4,14,6,0,104,360,60,12803.73319382,275.13451018,-619.78297226,4980.32110968,50.80633629,-71.08277022,2518.21767159,12197.88535867,0.00000000,12894.11992163,-19.63528751,0.00000000,6563.59819780,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2480,2025,4,14,7,0,104,420,60,6587.41904768,384.32647167,903.60621791,9301.13308872,158.83309619,52.65051897,1297.48198759,3630.58905574,0.00000000,11065.93424657,-10.75987735,0.00000000,8582.64127358,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2481,2025,4,14,8,0,104,480,60,5621.24037114,427.24454290,458.50648711,8436.84326089,-78.55609429,-52.92502908,672.58774073,6500.93331679,0.00000000,9251.80846173,-38.60956143,0.00000000,9961.83665609,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2482,2025,4,14,9,0,104,540,60,11827.51349278,428.53736008,1462.92687418,6415.43310511,54.69696601,118.99727033,733.88900450,6283.09178447,0.00000000,9909.98149809,38.03384832,0.00000000,11965.11613219,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2483,2025,4,14,10,0,104,600,60,8687.46864298,515.89324741,2445.75525768,891.48905917,-5.61139809,-160.95350788,-173.55234816,5952.20400739,0.00000000,3562.27621059,-26.56551274,0.00000000,14742.46836740,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2484,2025,4,14,11,0,104,660,60,8070.41805105,304.60001993,1782.78751658,5067.79862775,47.62170599,580.85141770,2414.17804168,6864.93211129,0.00000000,12573.43657709,8.27271945,0.00000000,12294.31145943,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2485,2025,4,14,12,0,104,720,60,9799.31185119,503.11471842,1719.66404139,9652.71340405,-208.26803386,800.99725921,499.62987777,6690.93875086,0.00000000,8032.14438917,15.59212296,0.00000000,5114.02012339,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2486,2025,4,14,13,0,104,780,60,10827.28819926,532.16611001,2090.44897856,2472.47346644,-32.85162609,833.27425496,3058.71738778,10182.40969043,0.00000000,13010.49646661,2.32291115,0.00000000,9725.97328452,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2487,2025,4,14,14,0,104,840,60,6792.46985313,261.95408491,1598.77222445,1528.34621085,-58.41562493,680.02060769,2899.04633044,6191.37630359,0.00000000,11775.29259957,17.23118069,0.00000000,7985.87220748,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2488,2025,4,14,15,0,104,900,60,6153.24630536,392.68875829,1684.85983886,6835.68727724,50.01364217,611.43748522,4208.43404379,4988.22118206,0.00000000,12624.04368388,-3.68885088,0.00000000,6053.60535280,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2489,2025,4,14,16,0,104,960,60,11934.29550190,305.05404873,1193.23011092,8150.54974214,25.91041144,26.39898861,3628.13347437,10052.76950671,0.00000000,8986.52272359,-49.05458421,0.00000000,9839.56923562,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2490,2025,4,14,17,0,104,1020,60,7113.33809383,250.46637244,884.22702953,8360.32019272,-57.65919623,139.08314510,4418.66918658,5462.17482933,0.00000000,9017.54930169,8.23638946,0.00000000,10798.48831724,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2491,2025,4,14,18,0,104,1080,60,11486.85185344,120.92031490,-16.77391804,9581.74243212,-81.56196946,-109.49216735,3848.76203126,8121.26951822,0.00000000,7393.89644820,34.11062199,0.00000000,11445.46830290,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2492,2025,4,14,19,0,104,1140,60,15773.99714146,314.65417188,-641.76839807,7669.04024431,1225.14104151,-180.76174307,2168.62671743,13453.13312903,0.00000000,12260.24678188,35.14057038,0.00000000,10987.44656335,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2493,2025,4,14,20,0,104,1200,60,11147.98669150,376.92843200,71.47848140,9348.69616985,1014.81232578,-17.94355700,1617.24586114,6899.86136010,0.00000000,13470.42333367,19.23344092,0.00000000,10044.17558663,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2494,2025,4,14,21,0,104,1260,60,8040.50844325,416.75190568,459.73565891,10990.42723421,155.05919121,-19.28458207,268.19033718,11850.20915749,0.00000000,13258.17981166,54.06611634,0.00000000,9992.78059004,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2495,2025,4,14,22,0,104,1320,60,11685.74100276,290.42775306,-301.01999067,13702.10946594,-66.23278123,-112.38068122,1933.65286752,7400.10812304,0.00000000,7254.49190564,41.94404179,0.00000000,10150.83007699,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2496,2025,4,14,23,0,104,1380,60,6210.12212520,282.63947903,236.68154046,10937.54498350,-261.13341755,-9.90338199,677.57532869,11354.11575522,0.00000000,9458.14607408,-74.52183353,0.00000000,10213.97151953,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2497,2025,4,15,0,0,105,0,60,12784.50520091,112.50261716,-190.21653830,5743.60315335,164.95426965,213.95426534,815.07730668,11730.93663581,0.00000000,7742.90820554,52.43275794,0.00000000,7111.61477262,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2498,2025,4,15,1,0,105,60,60,11461.62713895,296.84182170,-723.31700610,6735.20679805,109.79511176,-331.03738597,1163.95139748,9340.99179823,0.00000000,8404.38845239,2.22695153,0.00000000,8982.09948425,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2499,2025,4,15,2,0,105,120,60,10765.01886399,277.96295840,-333.18099211,11170.19970400,183.89269509,-85.46724939,1269.61956371,8421.87976325,0.00000000,7030.51716698,-50.11511282,0.00000000,8975.34969591,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2500,2025,4,15,3,0,105,180,60,7457.91617083,142.12483867,41.11183440,9195.94127441,-1.00264691,0.54361369,1937.81598399,9173.59994423,0.00000000,7626.60533950,38.10735657,0.00000000,6567.83423074,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2501,2025,4,15,4,0,105,240,60,10308.38904235,322.54460045,592.12121147,4917.41777537,102.21721417,-190.14543654,1256.38082513,9442.21057090,0.00000000,13798.43752477,79.10499767,0.00000000,7971.87134247,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2502,2025,4,15,5,0,105,300,60,7333.07254514,311.49709594,-482.97727695,10798.62835902,-56.90878245,-97.41196959,2080.50217944,8702.23102775,0.00000000,7724.10763698,37.22898003,0.00000000,14713.15325111,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2503,2025,4,15,6,0,105,360,60,6145.40456640,373.96883444,65.33976999,9476.51064251,13.76926659,177.33870901,2206.67204674,9606.10655299,0.00000000,11346.24200182,-15.15553618,0.00000000,7673.87629488,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2504,2025,4,15,7,0,105,420,60,9470.39690080,270.48938740,555.40032630,8197.80743043,-244.40034623,16.87886403,994.01931524,9241.89572806,0.00000000,5726.22202732,-37.16615648,0.00000000,10831.50865126,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2505,2025,4,15,8,0,105,480,60,8049.39912414,243.98608221,1322.32714044,11313.44805201,40.09068728,-60.34738444,325.32643631,6763.62026499,0.00000000,9190.93921776,30.05324738,0.00000000,12446.66775886,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2506,2025,4,15,9,0,105,540,60,1089.66622656,221.19655860,1731.23603978,6242.59689958,-40.05890278,-172.20565645,621.20863555,11387.90688283,0.00000000,6458.46210611,-26.57873470,0.00000000,5191.49050393,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2507,2025,4,15,10,0,105,600,60,7569.97642470,485.14016195,2158.76237740,7063.26150491,-38.10338794,-91.45949323,18.62643969,7118.90394446,0.00000000,14868.31580417,3.08761093,0.00000000,14348.01096959,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2508,2025,4,15,11,0,105,660,60,9250.76603459,404.22669417,1923.75798483,3427.21769259,37.24599902,933.65276315,1524.41895870,4789.65731044,0.00000000,10723.21995721,-19.02290256,0.00000000,7234.68717258,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2509,2025,4,15,12,0,105,720,60,7413.44146461,226.16674104,2338.04199307,7151.24270836,-117.67869147,864.59762304,2647.54568269,7442.47183447,0.00000000,13211.23167613,62.75864073,0.00000000,11227.70791228,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2510,2025,4,15,13,0,105,780,60,11010.75999743,482.78931558,2155.14538369,2070.13966695,-4.03990523,820.62963295,3922.75930047,7175.78394387,0.00000000,5345.19475802,41.05231935,0.00000000,18030.64769087,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2511,2025,4,15,14,0,105,840,60,10248.56810465,542.71351695,1820.08552127,12160.25779852,-37.80378790,798.90314695,4266.58813207,8159.54380094,0.00000000,13897.58461446,4.50334607,0.00000000,6430.90945028,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2512,2025,4,15,15,0,105,900,60,10539.37023261,175.63780026,1584.10077855,9846.23048257,-19.44613381,747.16021030,3576.93296337,7913.83414907,0.00000000,2559.34440206,24.46673288,0.00000000,9086.64298426,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2513,2025,4,15,16,0,105,960,60,10329.02700968,438.53067205,813.21737295,6596.49366721,-136.08914988,-91.70240983,5734.44360165,7688.16570318,0.00000000,8091.70737914,2.47074848,0.00000000,11788.93025559,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
4,1,2514,2025,4,15,17,0,105,1020,60,8564.63957905,506.10164197,574.59961003,11791.87057776,-121.42594922,-185.49472103,3680.81532623,13648.90937012,0.00000000,9680.56430518,54.92052954,0.00000000,7826.58389498,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2515,2025,4,15,18,0,105,1080,60,11277.82163709,515.99953273,243.95003860,9550.89590402,-123.88110365,-47.96754967,4306.32404774,12260.63610122,0.00000000,10068.67533186,49.58200954,0.00000000,8121.01370607,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2516,2025,4,15,19,0,105,1140,60,7730.19805952,57.94882136,-350.72682385,7756.43880915,1297.17150773,10.83132360,3271.21814979,8985.44287524,0.00000000,14142.22155950,43.04071805,0.00000000,9825.33288990,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2517,2025,4,15,20,0,105,1200,60,8224.06287576,207.42716067,272.58228845,7767.43319725,1208.05612430,39.56618908,1976.65988558,10547.11036958,0.00000000,11635.22126377,34.02452622,0.00000000,9584.11951389,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2518,2025,4,15,21,0,105,1260,60,8393.16171273,403.28170865,-373.92971128,12398.70983786,1471.12888375,97.98486090,1181.17242630,11454.65204838,0.00000000,13517.62767337,-30.12749969,0.00000000,12610.40856708,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
4,1,2519,2025,4,15,22,0,105,1320,60,11968.42743347,516.91025110,-224.90012426,9187.02678356,-90.18756125,-2.02282983,2011.37285553,9143.01124042,0.00000000,3559.09371426,16.01878092,0.00000000,6927.00980055,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2520,2025,4,15,23,0,105,1380,60,10150.90723277,23.37384152,-398.32894606,12695.93622960,61.58864715,43.05567244,753.22692334,9945.06597093,0.00000000,12508.52023204,-21.32311096,0.00000000,11600.11690060,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2521,2025,4,16,0,0,106,0,60,10428.02136762,314.85382585,236.07755768,5935.19354976,175.63636704,163.48890188,93.12052821,7066.15364663,0.00000000,7505.30315258,-42.82920628,0.00000000,6311.98374978,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2522,2025,4,16,1,0,106,60,60,10089.01484473,183.85277890,84.61638826,7693.35589127,-175.19708457,80.91513840,1397.07798957,8770.97533436,0.00000000,10576.29729937,-36.33145338,0.00000000,9544.59496871,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2523,2025,4,16,2,0,106,120,60,11273.23626907,230.22302006,-270.92260017,5292.13395303,-43.60675491,-82.63892597,-726.81445877,10588.78247354,0.00000000,7071.54002467,-72.25177158,0.00000000,10085.87891392,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2524,2025,4,16,3,0,106,180,60,8731.57536129,280.07928759,-174.48346056,8999.67317198,-26.23000950,-31.88611133,-719.58851228,9122.71686521,0.00000000,8620.27803422,-63.68353986,0.00000000,6021.82516628,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2525,2025,4,16,4,0,106,240,60,5168.92712458,351.78282914,-546.70974489,8588.83985679,-130.31722987,19.04870645,-202.58378631,11963.87809048,0.00000000,13591.84452291,6.27420920,0.00000000,10573.51827140,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
4,1,2526,2025,4,16,5,0,106,300,60,14026.25556317,245.12226970,-23.75711412,11008.29310416,-152.91390692,129.83527264,1298.92767773,5292.11989766,0.00000000,13054.71995605,-43.50031286,0.00000000,5264.65820345,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
5,1,2768,2025,4,26,7,0,116,420,60,7442.18827405,519.53766484,859.03499380,9360.38157824,-74.67826995,9.54740085,1576.33100109,9336.32421863,0.00000000,12171.88550932,-19.61302580,0.00000000,10621.11679892,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
5,1,2769,2025,4,26,8,0,116,480,60,11138.28263839,441.39018337,143.02442593,6747.56866569,6.42433228,-145.71941060,1122.84791966,6229.13828193,0.00000000,11536.20479359,48.01990634,0.00000000,13450.37237219,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2770,2025,4,26,9,0,116,540,60,2331.33937623,624.87105696,1337.43636333,8821.55351752,-154.35655891,-10.31097662,520.37452782,5160.29543608,0.00000000,8006.25721507,-26.79224592,0.00000000,7642.23414321,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2771,2025,4,26,10,0,116,600,60,11578.42239123,304.72369473,1489.76658802,2939.07504888,-14.97830354,93.07531872,1101.77201360,7438.18556172,0.00000000,13947.06138508,8.23263317,0.00000000,10227.17682699,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2772,2025,4,26,11,0,116,660,60,10488.44421058,258.08713526,1647.36363996,8812.62661723,27.20464196,821.49688713,2175.92818219,5628.66174548,0.00000000,9629.14654473,-24.60900156,0.00000000,10191.39907607,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2773,2025,4,26,12,0,116,720,60,11877.60252289,460.96599893,1741.67102731,9185.97572895,78.77282157,811.27677909,2161.69947230,4397.14197977,0.00000000,10724.61895462,58.20498665,0.00000000,10981.10772271,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2774,2025,4,26,13,0,116,780,60,7552.55330402,528.62076820,1991.92126757,12675.74540927,99.75338512,651.15076886,3344.54804527,7223.38631649,0.00000000,6859.23489922,16.89389933,0.00000000,5365.23693771,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2775,2025,4,26,14,0,116,840,60,12173.16789310,194.36361566,1727.38321449,9145.59411605,-9.78304349,553.47660875,2889.49004962,2941.83863787,0.00000000,8485.40372547,17.44969857,0.00000000,11136.81903333,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2776,2025,4,26,15,0,116,900,60,9922.20739089,579.79309774,1576.54384163,10412.71911440,-166.93808552,882.97170985,3591.98920027,3694.18881818,0.00000000,10100.72186875,3.51103374,0.00000000,5650.76066315,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2777,2025,4,26,16,0,116,960,60,10030.89911144,262.15645458,1106.01632039,1246.40977546,89.73229056,-48.49155337,4040.31759072,5602.40603642,0.00000000,13688.39835342,-20.78129244,0.00000000,9579.25174407,0.00000000,1,2,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
5,1,2778,2025,4,26,17,0,116,1020,60,7394.72943686,205.52306137,445.75657543,7278.61265008,125.21025124,-55.95271345,4015.19659045,8395.09809470,0.00000000,7761.40858104,-11.68529972,0.00000000,15148.26434809,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2779,2025,4,26,18,0,116,1080,60,9700.19161697,43.72135737,-185.49998994,6607.49484909,-10.16863737,159.64296703,5150.90071372,4853.64123610,0.00000000,9433.16184629,-19.07306724,0.00000000,2870.33481150,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2780,2025,4,26,19,0,116,1140,60,2596.86770339,480.37211338,-172.82756272,6096.91012297,1132.37725449,87.70180069,2127.91779004,11695.27069187,0.00000000,8545.07315398,-11.09392808,0.00000000,2447.52183833,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2781,2025,4,26,20,0,116,1200,60,7666.59782104,362.04805860,-74.42208498,8650.13386481,1158.26423799,30.04311436,-259.40313957,8640.28946765,0.00000000,4610.98467319,-8.23772882,0.00000000,14042.68183865,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2782,2025,4,26,21,0,116,1260,60,7160.22139636,73.21813327,121.90577621,7756.15638587,-2.52143727,169.25994024,1694.21429852,8011.75751815,0.00000000,5393.57226082,9.22886951,0.00000000,4807.08326737,0.00000000,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
5,1,2783,2025,4,26,22,0,116,1320,60,7129.30620989,296.36184705,251.38886193,9133.36083423,-118.62562384,-113.57715527,1020.09705352,975.11073732,0.00000000,11399.60263696,22.21250783,0.00000000,5064.81369331,0.00000000,1,2,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
