Scenario index,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,Event flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
3,197,2025,1,15,1,0,15,60,15,9661.38000000,281.38000000,0.00000000,9380.00000000,0,0.00000000,9380.00000000,0.00000000,9661.38000000,0.00000000,0.00000000,9661.38000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,199,2025,1,15,1,30,15,90,15,9630.70000000,291.89000000,0.00000000,9338.81000000,0,0.00000000,9338.81000000,0.00000000,9630.70000000,0.00000000,0.00000000,9630.70000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,200,2025,1,15,1,45,15,105,15,9615.37000000,297.15000000,0.00000000,9318.22000000,0,0.00000000,9318.22000000,0.00000000,9615.37000000,0.00000000,0.00000000,9615.37000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,208,2025,1,15,3,45,15,225,15,9622.93000000,346.05000000,0.00000000,9276.89000000,0,0.00000000,9276.89000000,0.00000000,9622.94000000,0.00000000,0.01000000,9622.94000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,209,2025,1,15,4,0,15,240,15,9635.44000000,352.54000000,0.00000000,9282.90000000,0,0.00000000,9282.90000000,0.00000000,9635.44000000,0.00000000,0.00000000,9635.44000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,213,2025,1,15,5,0,15,300,15,9754.84000000,378.98000000,0.00000000,9375.86000000,0,0.00000000,9375.86000000,0.00000000,9754.84000000,0.00000000,0.00000000,9754.84000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,214,2025,1,15,5,15,15,315,15,9798.88000000,385.36000000,0.00000000,9413.51000000,0,0.00000000,9413.51000000,0.00000000,9798.87000000,0.01000000,0.00000000,9798.88000000,0.00000000,2,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,215,2025,1,15,5,30,15,330,15,9842.91000000,391.75000000,0.00000000,9451.16000000,0,0.00000000,9451.16000000,0.00000000,9842.91000000,0.00000000,0.00000000,9842.91000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,219,2025,1,15,6,30,15,390,15,10030.17000000,416.16000000,0.18000000,9613.83000000,0,0.00000000,9613.83000000,0.00000000,10030.17000000,0.00000000,0.00000000,10030.17000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,220,2025,1,15,6,45,15,405,15,10079.77000000,421.99000000,0.27000000,9657.52000000,0,0.00000000,9657.52000000,0.00000000,10079.78000000,0.00000000,0.01000000,10079.78000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,221,2025,1,15,7,0,15,420,15,10129.37000000,427.81000000,0.36000000,9701.20000000,0,0.00000000,9701.20000000,0.00000000,10129.37000000,0.00000000,0.00000000,10129.37000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,223,2025,1,15,7,30,15,450,15,10212.85000000,437.79000000,127.81000000,9647.25000000,0,0.00000000,9647.25000000,0.00000000,10212.85000000,0.00000000,0.00000000,10212.85000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,224,2025,1,15,7,45,15,465,15,10254.58000000,442.78000000,191.53000000,9620.27000000,0,0.00000000,9620.27000000,0.00000000,10254.58000000,0.00000000,0.00000000,10254.58000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,227,2025,1,15,8,30,15,510,15,10338.10000000,455.62000000,443.69000000,9438.78000000,0,0.00000000,9438.78000000,0.00000000,10338.09000000,0.01000000,0.00000000,10338.10000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,228,2025,1,15,8,45,15,525,15,10358.99000000,459.55000000,537.90000000,9361.53000000,0,0.00000000,9361.53000000,0.00000000,10358.98000000,0.01000000,0.00000000,10358.99000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,229,2025,1,15,9,0,15,540,15,10379.88000000,463.48000000,632.12000000,9284.28000000,0,0.00000000,9284.28000000,0.00000000,10379.88000000,0.00000000,0.00000000,10379.88000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,231,2025,1,15,9,30,15,570,15,10370.67000000,468.90000000,840.65000000,9061.11000000,0,0.00000000,9061.11000000,0.00000000,10370.66000000,0.01000000,0.00000000,10370.67000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,232,2025,1,15,9,45,15,585,15,10366.07000000,471.62000000,944.92000000,8949.53000000,0,0.00000000,8949.53000000,0.00000000,10366.07000000,0.00000000,0.00000000,10366.07000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,233,2025,1,15,10,0,15,600,15,10361.47000000,474.33000000,1049.19000000,8837.95000000,0,0.00000000,8837.95000000,0.00000000,10361.47000000,0.00000000,0.00000000,10361.47000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,235,2025,1,15,10,30,15,630,15,10315.39000000,477.19000000,1216.94000000,8621.26000000,0,0.00000000,8621.26000000,0.00000000,10315.39000000,0.00000000,0.00000000,10315.39000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,236,2025,1,15,10,45,15,645,15,10292.35000000,478.61000000,1300.82000000,8512.92000000,0,0.00000000,8512.92000000,0.00000000,10292.35000000,0.00000000,0.00000000,10292.35000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,239,2025,1,15,11,30,15,690,15,10213.22000000,480.35000000,1424.48000000,8924.52000000,0,616.12000000,8308.40000000,0.00000000,10213.23000000,0.00000000,0.01000000,10213.23000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,240,2025,1,15,11,45,15,705,15,10185.18000000,480.50000000,1444.38000000,8881.40000000,0,621.09000000,8260.31000000,0.00000000,10185.19000000,0.00000000,0.01000000,10185.19000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,241,2025,1,15,12,0,15,720,15,10157.14000000,480.65000000,1464.27000000,8838.29000000,0,626.07000000,8212.22000000,0.00000000,10157.14000000,0.00000000,0.00000000,10157.14000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,243,2025,1,15,12,30,15,750,15,10113.42000000,478.60000000,1376.28000000,8862.60000000,0,604.07000000,8258.53000000,0.00000000,10113.41000000,0.01000000,0.00000000,10113.42000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,245,2025,1,15,13,0,15,780,15,10069.69000000,476.55000000,1288.29000000,8886.92000000,0,582.07000000,8304.85000000,0.00000000,10069.69000000,0.00000000,0.00000000,10069.69000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,249,2025,1,15,14,0,15,840,15,10028.39000000,468.42000000,1002.01000000,9068.46000000,0,510.50000000,8557.96000000,0.00000000,10028.39000000,0.00000000,0.00000000,10028.39000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,250,2025,1,15,14,15,15,855,15,10032.40000000,465.61000000,916.98000000,9139.06000000,0,489.24000000,8649.81000000,0.00000000,10032.41000000,0.00000000,0.01000000,10032.41000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,253,2025,1,15,15,0,15,900,15,10044.43000000,457.18000000,661.88000000,9350.84000000,0,425.47000000,8925.37000000,0.00000000,10044.43000000,0.00000000,0.00000000,10044.43000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,254,2025,1,15,15,15,15,915,15,10067.41000000,453.87000000,565.00000000,9048.54000000,0,0.00000000,9048.54000000,0.00000000,10067.41000000,0.00000000,0.00000000,10067.41000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,255,2025,1,15,15,30,15,930,15,10090.39000000,450.55000000,468.12000000,9171.72000000,0,0.00000000,9171.72000000,0.00000000,10090.39000000,0.00000000,0.00000000,10090.39000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,256,2025,1,15,15,45,15,945,15,10113.37000000,447.24000000,371.25000000,9294.89000000,0,0.00000000,9294.89000000,0.00000000,10113.38000000,0.00000000,0.01000000,10113.38000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,257,2025,1,15,16,0,15,960,15,10136.35000000,443.92000000,274.37000000,9418.06000000,0,0.00000000,9418.06000000,0.00000000,10136.35000000,0.00000000,0.00000000,10136.35000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,258,2025,1,15,16,15,15,975,15,10182.86000000,440.40000000,205.87000000,9536.59000000,0,0.00000000,9536.59000000,0.00000000,10182.86000000,0.00000000,0.00000000,10182.86000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,259,2025,1,15,16,30,15,990,15,10229.37000000,436.88000000,137.37000000,9655.12000000,0,0.00000000,9655.12000000,0.00000000,10229.37000000,0.00000000,0.00000000,10229.37000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,261,2025,1,15,17,0,15,1020,15,10322.39000000,429.84000000,0.36000000,9892.19000000,0,0.00000000,9892.19000000,0.00000000,10322.39000000,0.00000000,0.00000000,10322.39000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,262,2025,1,15,17,15,15,1035,15,10387.12000000,426.41000000,0.27000000,9936.00000000,0,0.00000000,9960.44000000,0.00000000,10362.68000000,24.44000000,0.00000000,10387.12000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,266,2025,1,15,18,15,15,1095,15,10754.03000000,413.10000000,0.00000000,9140.93000000,1200,0.00000000,10340.93000000,0.00000000,10754.03000000,0.00000000,0.00000000,10754.03000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,267,2025,1,15,18,30,15,1110,15,10926.74000000,410.05000000,0.00000000,9316.69000000,1200,0.00000000,10516.69000000,0.00000000,10926.74000000,0.00000000,0.00000000,10926.74000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,269,2025,1,15,19,0,15,1140,15,11272.16000000,403.96000000,0.00000000,9668.20000000,1200,0.00000000,10868.20000000,0.00000000,11272.16000000,0.00000000,0.00000000,11272.16000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,270,2025,1,15,19,15,15,1155,15,11409.63000000,401.54000000,0.00000000,9808.09000000,1200,0.00000000,11008.09000000,0.00000000,11409.63000000,0.00000000,0.00000000,11409.63000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,271,2025,1,15,19,30,15,1170,15,11547.10000000,399.12000000,0.00000000,9936.00000000,1200,0.00000000,11147.98000000,0.00000000,11535.12000000,11.98000000,0.00000000,11547.10000000,0.00000000,2,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,272,2025,1,15,19,45,15,1185,15,11684.57000000,396.70000000,0.00000000,9936.00000000,1200,0.00000000,11287.87000000,0.00000000,11532.70000000,151.87000000,0.00000000,11684.57000000,0.00000000,2,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,276,2025,1,15,20,45,15,1245,15,10847.11000000,389.45000000,0.00000000,9257.66000000,1200,0.00000000,10457.66000000,0.00000000,10847.11000000,0.00000000,0.00000000,10847.11000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,286,2025,1,15,23,15,15,1395,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,287,2025,1,15,23,30,15,1410,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,292,2025,4,15,0,45,105,45,15,8688.40000000,206.02000000,0.00000000,8482.38000000,0,0.00000000,8482.38000000,0.00000000,8688.40000000,0.00000000,0.00000000,8688.40000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,295,2025,4,15,1,30,105,90,15,8636.99000000,222.57000000,0.00000000,8414.42000000,0,0.00000000,8414.42000000,0.00000000,8636.99000000,0.00000000,0.00000000,8636.99000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,296,2025,4,15,1,45,105,105,15,8621.66000000,228.40000000,0.00000000,8393.25000000,0,0.00000000,8393.25000000,0.00000000,8621.65000000,0.01000000,0.00000000,8621.66000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,297,2025,4,15,2,0,105,120,15,8606.32000000,234.23000000,0.00000000,8372.09000000,0,0.00000000,8372.09000000,0.00000000,8606.32000000,0.00000000,0.00000000,8606.32000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,298,2025,4,15,2,15,105,135,15,8602.67000000,240.70000000,0.00000000,8361.97000000,0,0.00000000,8361.97000000,0.00000000,8602.67000000,0.00000000,0.00000000,8602.67000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,299,2025,4,15,2,30,105,150,15,8599.01000000,247.17000000,0.00000000,8351.84000000,0,0.00000000,8351.84000000,0.00000000,8599.01000000,0.00000000,0.00000000,8599.01000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,303,2025,4,15,3,30,105,210,15,8616.72000000,273.69000000,0.00000000,8343.03000000,0,0.00000000,8343.03000000,0.00000000,8616.72000000,0.00000000,0.00000000,8616.72000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,306,2025,4,15,4,15,105,255,15,8671.58000000,294.02000000,0.00000000,8377.56000000,0,0.00000000,8377.56000000,0.00000000,8671.58000000,0.00000000,0.00000000,8671.58000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,307,2025,4,15,4,30,105,270,15,8701.43000000,300.77000000,0.00000000,8400.66000000,0,0.00000000,8400.66000000,0.00000000,8701.43000000,0.00000000,0.00000000,8701.43000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,308,2025,4,15,4,45,105,285,15,8731.28000000,307.53000000,0.00000000,8423.75000000,0,0.00000000,8423.75000000,0.00000000,8731.28000000,0.00000000,0.00000000,8731.28000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,310,2025,4,15,5,15,105,315,15,8805.17000000,320.67000000,25.09000000,8459.40000000,0,0.00000000,8459.40000000,0.00000000,8805.16000000,0.01000000,0.00000000,8805.17000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,311,2025,4,15,5,30,105,330,15,8849.20000000,327.06000000,50.19000000,8471.95000000,0,0.00000000,8471.95000000,0.00000000,8849.20000000,0.00000000,0.00000000,8849.20000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,312,2025,4,15,5,45,105,345,15,8893.24000000,333.44000000,75.28000000,8484.51000000,0,0.00000000,8484.51000000,0.00000000,8893.23000000,0.01000000,0.00000000,8893.24000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,313,2025,4,15,6,0,105,360,15,8937.27000000,339.82000000,100.38000000,8497.07000000,0,0.00000000,8497.07000000,0.00000000,8937.27000000,0.00000000,0.00000000,8937.27000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,315,2025,4,15,6,30,105,390,15,9036.47000000,351.18000000,307.63000000,8377.65000000,0,0.00000000,8377.65000000,0.00000000,9036.46000000,0.01000000,0.00000000,9036.47000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,316,2025,4,15,6,45,105,405,15,9086.06000000,356.86000000,411.26000000,8317.94000000,0,0.00000000,8317.94000000,0.00000000,9086.06000000,0.00000000,0.00000000,9086.06000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,319,2025,4,15,7,30,105,450,15,9219.14000000,371.93000000,751.38000000,8095.82000000,0,0.00000000,8095.82000000,0.00000000,9219.13000000,0.01000000,0.00000000,9219.14000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,321,2025,4,15,8,0,105,480,15,9302.61000000,381.32000000,987.88000000,7933.41000000,0,0.00000000,7933.41000000,0.00000000,9302.61000000,0.00000000,0.00000000,9302.61000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,324,2025,4,15,8,45,105,525,15,9365.28000000,391.81000000,1343.02000000,7630.45000000,0,0.00000000,7630.45000000,0.00000000,9365.28000000,0.00000000,0.00000000,9365.28000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,325,2025,4,15,9,0,105,540,15,9386.17000000,395.30000000,1461.40000000,7529.47000000,0,0.00000000,7529.47000000,0.00000000,9386.17000000,0.00000000,0.00000000,9386.17000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,327,2025,4,15,9,30,105,570,15,9376.97000000,399.59000000,1704.47000000,7272.91000000,0,0.00000000,7272.91000000,0.00000000,9376.97000000,0.00000000,0.00000000,9376.97000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,328,2025,4,15,9,45,105,585,15,9372.36000000,401.73000000,1826.01000000,7144.63000000,0,0.00000000,7144.63000000,0.00000000,9372.37000000,0.00000000,0.01000000,9372.37000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,330,2025,4,15,10,15,105,615,15,9344.72000000,404.60000000,2039.98000000,6900.14000000,0,0.00000000,6900.14000000,0.00000000,9344.72000000,0.00000000,0.00000000,9344.72000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,332,2025,4,15,10,45,105,645,15,9298.64000000,406.06000000,2224.87000000,6667.71000000,0,0.00000000,6667.71000000,0.00000000,9298.64000000,0.00000000,0.00000000,9298.64000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,333,2025,4,15,11,0,105,660,15,9275.60000000,406.79000000,2317.31000000,7390.83000000,0,839.33000000,6551.50000000,0.00000000,9275.60000000,0.00000000,0.00000000,9275.60000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,335,2025,4,15,11,30,105,690,15,9219.51000000,405.47000000,2351.18000000,7310.66000000,0,847.80000000,6462.86000000,0.00000000,9219.51000000,0.00000000,0.00000000,9219.51000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,336,2025,4,15,11,45,105,705,15,9191.47000000,404.81000000,2368.12000000,7270.58000000,0,852.03000000,6418.55000000,0.00000000,9191.48000000,0.00000000,0.01000000,9191.48000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,337,2025,4,15,12,0,105,720,15,9163.43000000,404.15000000,2385.05000000,7230.49000000,0,856.26000000,6374.23000000,0.00000000,9163.43000000,0.00000000,0.00000000,9163.43000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,339,2025,4,15,12,30,105,750,15,9119.70000000,400.26000000,2280.55000000,7269.03000000,0,830.14000000,6438.89000000,0.00000000,9119.70000000,0.00000000,0.00000000,9119.70000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,341,2025,4,15,13,0,105,780,15,9075.98000000,396.38000000,2176.04000000,7307.57000000,0,804.01000000,6503.56000000,0.00000000,9075.98000000,0.00000000,0.00000000,9075.98000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,344,2025,4,15,13,45,105,825,15,9045.01000000,387.25000000,1137.82000000,8064.40000000,0,544.45000000,7519.95000000,0.00000000,9045.02000000,0.00000000,0.01000000,9045.02000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,345,2025,4,15,14,0,105,840,15,9034.69000000,384.20000000,1029.20000000,8138.59000000,0,517.30000000,7621.29000000,0.00000000,9034.69000000,0.00000000,0.00000000,9034.69000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,354,2025,4,15,16,15,105,975,15,9189.15000000,346.00000000,917.74000000,7925.41000000,0,0.00000000,7925.41000000,0.00000000,9189.15000000,0.00000000,0.00000000,9189.15000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,355,2025,4,15,16,30,105,990,15,9235.66000000,341.27000000,783.45000000,8110.93000000,0,0.00000000,8110.93000000,0.00000000,9235.65000000,0.01000000,0.00000000,9235.66000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,358,2025,4,15,17,15,105,1035,15,9480.91000000,327.17000000,409.73000000,8744.01000000,0,0.00000000,8744.01000000,0.00000000,9480.91000000,0.00000000,0.00000000,9480.91000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,359,2025,4,15,17,30,105,1050,15,9633.15000000,322.51000000,304.57000000,9006.06000000,0,0.00000000,9006.06000000,0.00000000,9633.14000000,0.01000000,0.00000000,9633.15000000,0.00000000,2,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,361,2025,4,15,18,0,105,1080,15,9937.61000000,313.20000000,94.26000000,9530.15000000,0,0.00000000,9530.15000000,0.00000000,9937.61000000,0.00000000,0.00000000,9937.61000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,362,2025,4,15,18,15,105,1095,15,10085.32000000,308.91000000,70.70000000,9705.72000000,0,0.00000000,9705.72000000,0.00000000,10085.33000000,0.00000000,0.01000000,10085.33000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,363,2025,4,15,18,30,105,1110,15,10233.03000000,304.62000000,47.13000000,9881.28000000,0,0.00000000,9881.28000000,0.00000000,10233.03000000,0.00000000,0.00000000,10233.03000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,364,2025,4,15,18,45,105,1125,15,10380.74000000,300.33000000,23.57000000,9936.00000000,0,0.00000000,10056.85000000,0.00000000,10259.90000000,120.84000000,0.00000000,10380.74000000,0.00000000,2,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,368,2025,4,15,19,45,105,1185,15,9903.36000000,285.06000000,0.00000000,8418.30000000,1200,0.00000000,9618.30000000,0.00000000,9903.36000000,0.00000000,0.00000000,9903.36000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,370,2025,4,15,20,15,105,1215,15,9903.35000000,278.57000000,0.00000000,8424.78000000,1200,0.00000000,9624.78000000,0.00000000,9903.35000000,0.00000000,0.00000000,9903.35000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,373,2025,4,15,21,0,105,1260,15,9828.42000000,270.08000000,0.00000000,8358.34000000,1200,0.00000000,9558.34000000,0.00000000,9828.42000000,0.00000000,0.00000000,9828.42000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,374,2025,4,15,21,15,105,1275,15,9768.18000000,268.23000000,0.00000000,9499.95000000,0,0.00000000,9499.95000000,0.00000000,9768.18000000,0.00000000,0.00000000,9768.18000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,377,2025,4,15,22,0,105,1320,15,9587.45000000,262.66000000,0.00000000,9324.79000000,0,0.00000000,9324.79000000,0.00000000,9587.45000000,0.00000000,0.00000000,9587.45000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,378,2025,4,15,22,15,105,1335,15,9522.54000000,261.83000000,0.00000000,9260.71000000,0,0.00000000,9260.71000000,0.00000000,9522.54000000,0.00000000,0.00000000,9522.54000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,380,2025,4,15,22,45,105,1365,15,9392.72000000,260.18000000,0.00000000,9132.54000000,0,0.00000000,9132.54000000,0.00000000,9392.72000000,0.00000000,0.00000000,9392.72000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,382,2025,4,15,23,15,105,1395,15,9327.81000000,259.35000000,0.00000000,9068.46000000,0,0.00000000,9068.46000000,0.00000000,9327.81000000,0.00000000,0.00000000,9327.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
