Window index,Dataset code,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Stored energy_MWh,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
3,3,1074,2025,2,14,17,0,45,1020,60,10611.80033075,546.60369027,77.29853074,8296.21680692,-89.14386083,65.11262418,2449.57491390,7133.73002287,0.00000000,11396.49742662,-12.12836897,0.00000000,11063.74840067,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
3,3,1075,2025,2,14,18,0,45,1080,60,8469.60773931,717.14529192,-356.23752830,12640.20717818,96.59703014,-125.92449643,2561.01415637,9282.97063766,0.00000000,8645.43345850,6.22468036,0.00000000,7850.65971399,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
3,3,1076,2025,2,14,19,0,45,1140,60,13005.22085400,355.56132110,22.76532043,14852.58318572,1146.75123647,-17.48408246,2234.39656760,11565.30638115,0.00000000,4510.54081446,-0.97469196,0.00000000,9719.77645310,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
3,3,1077,2025,2,14,20,0,45,1200,60,11227.47701554,358.18443629,-110.98785029,5154.83530397,1212.76107665,119.61670124,606.81025816,7756.67213815,0.00000000,13916.23091190,26.19917323,0.00000000,8356.99147860,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
3,3,1078,2025,2,14,21,0,45,1260,60,12719.08802307,677.13140185,-66.06360363,8028.50697116,258.96811458,-149.82828009,-765.38183616,9562.48658986,0.00000000,8747.40334220,22.35351393,0.00000000,12572.57665592,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
3,3,1079,2025,2,14,22,0,45,1320,60,6388.09195336,379.71717130,354.42898712,13152.16701749,145.74095471,51.01144037,-1299.54836930,8455.80151524,0.00000000,7594.08372209,-24.12229213,0.00000000,7182.25311098,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
3,3,1080,2025,2,14,23,0,45,1380,60,11694.25051923,680.89366209,154.23547313,7453.81628416,-144.99016483,-49.34961477,-550.79572386,10888.85572947,0.00000000,10253.21739169,-56.73297604,0.00000000,8421.46047273,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
3,3,1081,2025,2,15,0,0,46,0,60,9783.22552738,392.32448373,-29.27576184,9933.97999370,-92.17019784,-110.99877504,192.63213627,7169.01905365,0.00000000,5654.21939354,17.91291414,0.00000000,16352.36237543,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
3,3,1082,2025,2,15,1,0,46,60,60,6749.68522053,431.97697498,326.18804329,6875.29965807,0.79587441,34.89371989,631.11809830,9168.08844278,0.00000000,7644.62720213,17.34271004,0.00000000,12385.54466481,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
3,3,1083,2025,2,15,2,0,46,120,60,10149.61761737,429.42465606,183.10715587,2668.87373440,61.67076138,-9.39600326,-346.83224137,7721.88845286,0.00000000,10581.26041276,-30.67702584,0.00000000,8630.05376990,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
3,3,1084,2025,2,15,3,0,46,180,60,6908.10490735,489.52946490,119.85729943,10177.00056236,93.25948512,-77.91657258,1089.34412258,8306.88673295,0.00000000,5648.63449271,36.95385944,0.00000000,7505.78172182,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
11,3,5166,2025,8,4,5,0,216,300,60,7754.51139521,526.83255222,-162.07238370,3762.62382190,-100.87400585,3.01010561,-14.06215670,8381.53159111,0.00000000,6915.29545794,20.49629582,0.00000000,3612.47801787,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5167,2025,8,4,6,0,216,360,60,5979.16439423,257.10349141,607.24584361,12618.02281239,-173.92465140,154.68736967,1023.31255865,8501.31219826,0.00000000,9964.44348139,-41.65119692,0.00000000,11930.54322753,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5168,2025,8,4,7,0,216,420,60,9940.65744437,266.98493308,632.86468603,11834.51862598,-123.02535803,138.37801667,1166.57512505,8049.05366349,0.00000000,9655.32768262,26.45654737,0.00000000,3600.72832262,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5169,2025,8,4,8,0,216,480,60,5507.74150619,691.06155983,1028.17554622,6848.00427752,-229.51839058,-83.90844761,47.99398767,5595.37758091,0.00000000,14091.82085504,4.52429406,0.00000000,11852.28371068,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5170,2025,8,4,9,0,216,540,60,11353.25765809,546.04356827,1424.20829204,7287.66724800,-10.77104917,-42.87073108,604.92381794,9287.41508876,0.00000000,12892.03941466,27.50413170,0.00000000,11150.79389613,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5171,2025,8,4,10,0,216,600,60,9984.73138057,320.73930253,2639.06875257,10256.42823790,157.63099242,33.01202332,-55.73648790,8435.18686657,0.00000000,11952.10398383,-10.11034422,0.00000000,14025.34903351,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5172,2025,8,4,11,0,216,660,60,9081.08677130,547.25525452,2629.92587173,9521.52219048,-73.09856653,885.50009555,1652.01201336,4790.24738641,0.00000000,8809.74887302,32.87835856,0.00000000,10843.25767708,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5173,2025,8,4,12,0,216,720,60,7648.59476548,134.76184206,2425.41245878,6004.81005755,70.10115034,788.49252382,3142.57901478,9613.51105258,0.00000000,9228.01905242,-46.61760213,0.00000000,7715.04400762,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5174,2025,8,4,13,0,216,780,60,6474.46631719,275.30812188,1670.89427109,1960.66313940,-40.58602411,918.35420019,3714.54427362,5100.46244664,0.00000000,12914.17812824,-26.67617143,0.00000000,4733.05356536,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5175,2025,8,4,14,0,216,840,60,11042.36282281,415.56538211,1868.19838033,3319.42483347,168.62198271,626.01412635,3550.12673531,4786.71479666,0.00000000,5595.62633894,-6.94836261,0.00000000,8840.25299758,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5176,2025,8,4,15,0,216,900,60,9917.54471950,396.95981674,1704.61773324,8292.95126737,-202.28971235,727.12744284,4631.30874426,5099.87162417,0.00000000,7335.29146244,-2.20181430,0.00000000,8944.16438417,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5177,2025,8,4,16,0,216,960,60,11606.41174477,354.49456377,818.48964274,10413.25545138,3.28516199,23.37694369,4480.25317025,5991.51216519,0.00000000,2622.59347971,39.13184372,0.00000000,11666.09476863,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5178,2025,8,4,17,0,216,1020,60,4772.55610346,144.33214175,469.32942375,6338.26323860,-105.45738761,162.86350382,3157.00345898,6479.65003775,0.00000000,14972.82024430,-6.48715443,0.00000000,13690.24512233,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5179,2025,8,4,18,0,216,1080,60,16017.23980167,434.05958299,164.86893255,5273.18804570,80.55078681,-37.29138158,3986.09369699,7564.34312703,0.00000000,9244.81363897,17.71224022,0.00000000,4178.22404390,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5180,2025,8,4,19,0,216,1140,60,7840.56166478,260.37011275,-359.08907195,10678.31190433,1224.59999911,149.17156205,3402.31673697,11014.31107350,0.00000000,10030.34047216,-0.72640981,0.00000000,12535.33261830,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5181,2025,8,4,20,0,216,1200,60,13617.34181482,322.70477327,-314.32079632,7004.14232617,1140.19416249,33.45268437,946.61000309,8297.21455636,0.00000000,4829.20638635,72.25587870,0.00000000,5924.59099682,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5182,2025,8,4,21,0,216,1260,60,5635.79801545,-21.16840649,174.46221417,10510.51631275,956.32882697,-50.47752211,542.35028414,5580.27643398,0.00000000,8881.80928986,-24.21792227,0.00000000,10308.49809611,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5183,2025,8,4,22,0,216,1320,60,9455.56206534,383.88754548,-238.74365079,9702.69818655,8.32384470,28.90993483,981.18080616,12516.31679939,0.00000000,12694.27340279,-34.61176348,0.00000000,12076.96182892,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5184,2025,8,4,23,0,216,1380,60,16004.84720252,339.06123414,-401.92017940,10321.55158615,-68.85847908,-88.02281367,-409.44018086,13647.91884579,0.00000000,7148.46525492,46.92199882,0.00000000,7725.74469158,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5185,2025,8,5,0,0,217,0,60,11546.23511747,584.04521385,279.80661105,6702.56506005,-14.65113177,-37.60757190,394.48051190,11589.97241617,0.00000000,10923.92476559,-11.60912874,0.00000000,10978.51070884,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5186,2025,8,5,1,0,217,60,60,9237.87300502,312.81209291,-34.65338242,5259.82858251,-191.14347317,41.26561787,13.85458191,11421.48771180,0.00000000,8738.19425605,-19.54406576,0.00000000,12318.88541621,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5187,2025,8,5,2,0,217,120,60,11453.80655183,328.22448816,-187.52268602,6857.27404057,165.80403048,-58.83971471,-978.47734315,1552.56614533,0.00000000,12240.03763804,30.43171748,0.00000000,7491.96395150,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5188,2025,8,5,3,0,217,180,60,5795.21394916,443.48761411,57.31419317,8996.77843812,-116.71932591,-138.89568565,594.37874128,10046.50157150,0.00000000,1487.77816299,-45.66270577,0.00000000,10937.82104337,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5189,2025,8,5,4,0,217,240,60,11199.73746879,345.14244394,-622.46376130,6532.30329684,115.50180387,106.58357572,873.04286383,10735.80930229,0.00000000,13059.66623488,-31.79515372,0.00000000,7817.24293978,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5190,2025,8,5,5,0,217,300,60,7350.40552748,481.29884718,168.11090915,11335.72591855,-151.93257622,11.86808019,57.19735580,9915.90910840,0.00000000,6865.31991458,-38.37790888,0.00000000,9072.36419112,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5191,2025,8,5,6,0,217,360,60,9134.78346433,408.56694491,66.21212406,2437.01635267,-61.24953820,119.05988668,-671.42544891,6579.00754090,0.00000000,9785.25226948,22.24894206,0.00000000,13841.30119079,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5192,2025,8,5,7,0,217,420,60,6788.45127398,401.92992160,175.99908380,5684.39842030,93.19999295,114.20419647,418.69720375,9633.69985053,0.00000000,7907.54816607,-8.56531835,0.00000000,13034.54488274,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5193,2025,8,5,8,0,217,480,60,7184.63088908,659.33646673,658.40305105,5939.37175284,264.71843056,112.39027559,886.88025435,9764.26732914,0.00000000,9523.10146084,-17.57464598,0.00000000,12833.23078337,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5194,2025,8,5,9,0,217,540,60,8939.25564727,320.25312222,1726.64114816,8941.51987118,-108.87240575,118.68721276,-400.65760461,6567.22472634,0.00000000,10792.16175754,-28.75795069,0.00000000,9208.54292128,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5195,2025,8,5,10,0,217,600,60,11931.86144416,422.23054000,1502.19578496,7153.48572746,-281.21095700,66.99149718,232.11965882,7804.07798819,0.00000000,9053.50828007,38.35230151,0.00000000,8387.17679176,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5196,2025,8,5,11,0,217,660,60,14207.96096576,367.46152456,3000.15860878,9110.94689743,374.77556847,784.36684536,965.87800619,5190.84191702,0.00000000,10536.38012132,-61.23010093,0.00000000,7613.67368764,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5197,2025,8,5,12,0,217,720,60,16938.72032265,267.36203002,2395.95482366,8826.95688117,-189.40108497,892.96906666,1662.84106491,8785.46762889,0.00000000,11188.06803569,16.92702343,0.00000000,8002.90058880,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5198,2025,8,5,13,0,217,780,60,8586.52984776,445.94181839,2619.02775913,4138.48794144,21.06440151,1046.52907983,1548.84588838,5848.02719055,0.00000000,7704.98752142,-45.06085146,0.00000000,10336.57287785,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5199,2025,8,5,14,0,217,840,60,11863.72897858,312.59816012,2278.83165340,12412.16362415,-42.34524163,581.62799131,4517.11515915,5393.20056950,0.00000000,15860.13209955,-31.29343720,0.00000000,3238.93728492,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5200,2025,8,5,15,0,217,900,60,8471.19540983,371.74616309,1575.54517939,8594.67910695,68.91153322,576.83901182,4255.84952636,4815.28507328,0.00000000,12123.21099670,-7.17565237,0.00000000,8840.02257624,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5201,2025,8,5,16,0,217,960,60,8740.55874025,305.85179373,1185.72480963,543.17841061,24.86346875,38.80583615,3827.26662687,9240.19635267,0.00000000,6069.09748934,74.00621572,0.00000000,13734.32822898,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5202,2025,8,5,17,0,217,1020,60,12712.46763482,257.76726274,371.32640613,5639.78248921,66.77455886,38.92039360,5006.60230089,14392.24913253,0.00000000,6141.68725013,10.38575533,0.00000000,9728.42241779,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5203,2025,8,5,18,0,217,1080,60,11017.26197251,415.62316481,378.29038494,9854.93284019,-137.37789255,-20.81468134,3874.49747106,11207.72904884,0.00000000,14076.97365550,37.60828470,0.00000000,10617.54227097,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5204,2025,8,5,19,0,217,1140,60,14236.28347010,455.85889180,-187.93773755,10401.95814601,1275.90607715,104.60049688,1984.57052645,8648.15405633,0.00000000,7340.33577243,15.54472561,0.00000000,10716.55459191,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5205,2025,8,5,20,0,217,1200,60,14527.73461701,289.09878570,109.59528554,15075.83528571,1336.00426928,-51.66956516,452.80902240,8091.56750372,0.00000000,7875.60108141,21.47283792,0.00000000,6607.22364870,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5206,2025,8,5,21,0,217,1260,60,12987.52539956,320.82741179,-196.05205573,4673.26360988,-74.72802794,53.17955450,710.85532357,11835.08578204,0.00000000,11855.80553384,140.25865869,0.00000000,12253.84955392,0.00000000,2,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5207,2025,8,5,22,0,217,1320,60,8059.31379300,412.28952293,-479.63881318,6303.64372365,-4.46302562,-141.63449086,1947.16576685,9206.82897160,0.00000000,5423.08530777,-54.72264792,0.00000000,11203.52795392,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5208,2025,8,5,23,0,217,1380,60,11749.58757406,131.37271522,-338.32136012,10184.37095897,-17.62302794,157.75347494,1527.47781103,13722.91078453,0.00000000,13551.13784346,-62.65216173,0.00000000,10467.87880846,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5209,2025,8,6,0,0,218,0,60,11852.28354610,329.47784904,113.51401671,6464.95854023,-81.10214626,75.67038025,645.90647225,10201.95126013,0.00000000,15212.27539579,-7.92786526,0.00000000,6023.82469989,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5210,2025,8,6,1,0,218,60,60,9101.26421979,467.12082509,-91.26976729,10285.04463551,45.30409828,17.79466880,1004.21944121,10555.24670749,0.00000000,10906.38123901,28.58906414,0.00000000,7509.45703004,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5211,2025,8,6,2,0,218,120,60,8221.19155077,447.39526092,286.25670256,9985.32717370,54.01402064,52.90290448,1331.10607663,11700.79209774,0.00000000,8541.96318171,-23.44850512,0.00000000,9598.24738117,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5212,2025,8,6,3,0,218,180,60,6452.20579033,470.00893098,417.33939387,9151.56305050,-149.81830761,-58.39249559,1436.39063788,10031.72749928,0.00000000,13445.35453199,11.44673925,0.00000000,6981.22266960,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5213,2025,8,6,4,0,218,240,60,8308.35684228,362.98301001,19.44123361,10209.64039541,-137.42356581,145.55852103,1586.22713705,3790.59626305,0.00000000,11304.74769443,19.67625697,0.00000000,5309.43853252,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5214,2025,8,6,5,0,218,300,60,3718.95623863,293.37291179,170.18874143,5951.37229092,-4.73737586,51.91418443,523.73646318,4992.84484016,0.00000000,8150.68603448,70.50684915,0.00000000,9402.30140222,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5215,2025,8,6,6,0,218,360,60,9938.61959096,251.00368665,331.88642454,7570.54646457,10.57208815,-77.69884790,2037.95004981,9425.98685293,0.00000000,12879.19251743,-3.96258625,0.00000000,13040.68918652,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5216,2025,8,6,7,0,218,420,60,10999.16059442,349.84859561,1021.75807125,7163.20957114,-59.17087331,-96.66533445,1139.39164047,8274.04562236,0.00000000,6668.98728348,14.41015545,0.00000000,11416.73896562,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5217,2025,8,6,8,0,218,480,60,9538.25498610,421.07146747,51.97797945,10071.68359575,141.96463639,-88.86446624,1076.15304984,7663.54043566,0.00000000,13519.14886156,17.49885037,0.00000000,8216.32545606,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5218,2025,8,6,9,0,218,540,60,8038.93976908,533.46878918,1058.72136904,9063.93073964,-232.65588679,-42.22007205,687.39346928,5362.87431998,0.00000000,10358.67531652,-43.39044687,0.00000000,14975.85287025,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5219,2025,8,6,10,0,218,600,60,7274.61267805,543.74454765,1901.81604077,8782.18192520,-58.26487466,-32.61588998,2665.59307153,11805.74383179,0.00000000,9354.36187769,39.21946455,0.00000000,9379.24377742,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5220,2025,8,6,11,0,218,660,60,4518.71332495,576.49032220,2327.17701094,5708.29799107,147.01841809,813.14139611,1312.88097058,8309.05477025,0.00000000,12146.59656984,25.58274478,0.00000000,13457.14288304,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5221,2025,8,6,12,0,218,720,60,4266.51517857,485.79983782,2460.46852198,9872.19249186,87.99738900,805.85143218,2619.63284214,6304.49845651,0.00000000,9225.25442513,-39.27111482,0.00000000,10559.85879414,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5222,2025,8,6,13,0,218,780,60,14268.23168054,456.07851621,1956.54510309,11499.66205163,73.64193564,1155.09404213,3944.02472596,7161.31469064,0.00000000,3079.02079284,-17.21298102,0.00000000,12983.57926815,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5223,2025,8,6,14,0,218,840,60,15283.96412169,293.89773735,2322.90663436,6293.02919405,88.44938646,809.73187891,3822.92161677,-295.17315739,0.00000000,17260.23319059,71.67208549,0.00000000,10339.60391184,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5224,2025,8,6,15,0,218,900,60,2086.24324826,415.36516046,1534.34886607,3960.78414774,-96.38640793,784.12324006,5121.64360072,7189.97650846,0.00000000,10999.86095952,-5.16053632,0.00000000,11083.36883140,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5225,2025,8,6,16,0,218,960,60,7370.89504039,316.92787341,1329.68767189,7776.19546368,60.64965226,-61.05330696,4544.41850091,11692.34615731,0.00000000,8172.86365275,-27.80944816,0.00000000,8216.92367065,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5226,2025,8,6,17,0,218,1020,60,11497.89154665,242.15890477,206.77545044,10235.95887918,92.79454050,154.55039114,4017.65238356,5531.89958485,0.00000000,11316.70744177,16.60234056,0.00000000,10667.84070201,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5227,2025,8,6,18,0,218,1080,60,14890.74488283,200.02045900,-1.16891879,12797.62553019,-34.84125364,5.00955863,3663.76754198,9604.60469391,0.00000000,11674.71749484,49.53047453,0.00000000,14303.53582450,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5228,2025,8,6,19,0,218,1140,60,6176.45612689,256.62246706,619.78903013,8316.21073205,1285.64190328,35.83359100,3337.39239297,7796.00712644,0.00000000,6325.01010199,5.43637434,0.00000000,15138.36423795,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5229,2025,8,6,20,0,218,1200,60,11691.19865375,351.96880345,266.92466759,11837.90139246,1252.41367061,9.94950525,1877.89586525,8666.56831430,0.00000000,15103.99966299,-2.36206925,0.00000000,11057.05625923,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5230,2025,8,6,21,0,218,1260,60,13213.18150723,288.81878044,-144.62726932,9684.14446048,1206.19541833,-19.14283260,143.84613485,16567.62233365,0.00000000,8866.65490606,-4.74821444,0.00000000,13332.22087998,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5231,2025,8,6,22,0,218,1320,60,6692.93451419,302.56760733,245.26537305,3690.12825896,-73.87229091,-26.23868397,1053.20455730,14954.35764162,0.00000000,12787.93113222,-36.60872848,0.00000000,5423.89828620,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5232,2025,8,6,23,0,218,1380,60,9091.39939991,397.10385043,245.96186734,5758.20504758,-31.00182792,-56.77110494,892.40192449,11208.79906477,0.00000000,13558.33006849,68.69479289,0.00000000,12841.53182064,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5233,2025,8,7,0,0,219,0,60,9602.03393944,187.96133248,206.18681605,8974.54499018,-78.46005132,183.86933038,25.68851665,11535.94150188,0.00000000,4638.71090421,18.30751468,0.00000000,7317.19566471,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5234,2025,8,7,1,0,219,60,60,5495.71734556,166.78476536,-491.62237597,11972.38723590,33.76332282,93.50965438,1950.41736681,12088.62479173,0.00000000,10208.31457737,-54.16837918,0.00000000,10361.21492052,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5235,2025,8,7,2,0,219,120,60,7143.50147164,205.02785549,-67.09079630,9474.95441592,-78.32256199,109.34918469,8.36545118,7509.98669708,0.00000000,9069.05962486,-5.47820326,0.00000000,11648.13455357,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5236,2025,8,7,3,0,219,180,60,10573.63634393,298.08783226,683.13512935,9216.50630950,26.61672247,34.77548214,770.68690118,9994.22003176,0.00000000,6958.19568717,12.53880369,0.00000000,3794.57263092,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5237,2025,8,7,4,0,219,240,60,10270.15959657,334.86765901,247.32483177,10203.13474143,67.61843164,104.73611491,785.31326819,10607.98207833,0.00000000,12566.17725781,30.54004474,0.00000000,8181.12726412,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5238,2025,8,7,5,0,219,300,60,13518.17138354,391.61215159,-657.93326813,4778.01007452,151.71882678,34.37201644,-293.00689223,13862.70958008,0.00000000,8415.60723151,27.99218270,0.00000000,10202.36254483,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5239,2025,8,7,6,0,219,360,60,10646.31446120,712.10382671,140.34825242,8897.03324886,-98.90804617,-27.44144677,-805.47973344,6708.89320080,0.00000000,13239.13427443,-33.45144877,0.00000000,4090.25235976,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5240,2025,8,7,7,0,219,420,60,13745.17388669,302.69722281,981.52502345,4021.54483735,-255.50149718,14.17967874,1560.76537034,11395.60821455,0.00000000,7459.42003598,-1.94765575,0.00000000,11130.18071637,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5241,2025,8,7,8,0,219,480,60,11371.63830477,444.87871903,736.63795719,10736.86121430,-95.18017712,162.33793579,-100.21493943,7480.11049573,0.00000000,9876.52679833,56.93388998,0.00000000,8024.71423618,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5242,2025,8,7,9,0,219,540,60,9438.27823907,423.72645184,1993.46740760,7530.53690785,97.85504559,-102.48215037,442.29000258,10332.84676815,0.00000000,3806.79858424,43.19757091,0.00000000,10546.50377549,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5243,2025,8,7,10,0,219,600,60,4114.53761823,503.60931688,2418.77158937,11163.29811463,-106.65355906,8.43044318,642.28919483,7076.42787682,0.00000000,10648.10511255,62.03182953,0.00000000,3051.90743385,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5244,2025,8,7,11,0,219,660,60,11615.78677349,522.89816553,2226.38048567,11629.04738563,157.17320700,861.79841043,1695.82399057,2600.78490472,0.00000000,8083.20718417,-16.98354677,0.00000000,15511.77594008,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5245,2025,8,7,12,0,219,720,60,6676.20971343,515.74283879,2504.00534717,5625.61825051,-285.19540623,1042.94911376,1631.93626629,6897.52734689,0.00000000,6820.51418506,-9.38815476,0.00000000,11485.93307375,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
