Scenario index,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,Event flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
2,99,2025,10,15,0,30,288,30,15,9995.60000000,459.42000000,0.00000000,9536.18000000,0,0.00000000,9536.18000000,0.00000000,9995.60000000,0.00000000,0.00000000,9995.60000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,100,2025,10,15,0,45,288,45,15,9974.88000000,461.48000000,0.00000000,9513.40000000,0,0.00000000,9513.40000000,0.00000000,9974.88000000,0.00000000,0.00000000,9974.88000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,101,2025,10,15,1,0,288,60,15,9954.15000000,463.54000000,0.00000000,9490.61000000,0,0.00000000,9490.61000000,0.00000000,9954.15000000,0.00000000,0.00000000,9954.15000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,102,2025,10,15,1,15,288,75,15,9938.81000000,466.24000000,0.00000000,9472.57000000,0,0.00000000,9472.57000000,0.00000000,9938.81000000,0.00000000,0.00000000,9938.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,103,2025,10,15,1,30,288,90,15,9923.47000000,468.94000000,0.00000000,9454.54000000,0,0.00000000,9454.54000000,0.00000000,9923.48000000,0.00000000,0.01000000,9923.48000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,104,2025,10,15,1,45,288,105,15,9908.13000000,471.63000000,0.00000000,9436.50000000,0,0.00000000,9436.50000000,0.00000000,9908.13000000,0.00000000,0.00000000,9908.13000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,105,2025,10,15,2,0,288,120,15,9892.79000000,474.33000000,0.00000000,9418.46000000,0,0.00000000,9418.46000000,0.00000000,9892.79000000,0.00000000,0.00000000,9892.79000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,106,2025,10,15,2,15,288,135,15,9889.14000000,477.43000000,0.00000000,9411.71000000,0,0.00000000,9411.71000000,0.00000000,9889.14000000,0.00000000,0.00000000,9889.14000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,107,2025,10,15,2,30,288,150,15,9885.49000000,480.52000000,0.00000000,9404.96000000,0,0.00000000,9404.96000000,0.00000000,9885.48000000,0.01000000,0.00000000,9885.49000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,108,2025,10,15,2,45,288,165,15,9881.83000000,483.62000000,0.00000000,9398.21000000,0,0.00000000,9398.21000000,0.00000000,9881.83000000,0.00000000,0.00000000,9881.83000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,109,2025,10,15,3,0,288,180,15,9878.18000000,486.72000000,0.00000000,9391.46000000,0,0.00000000,9391.46000000,0.00000000,9878.18000000,0.00000000,0.00000000,9878.18000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,110,2025,10,15,3,15,288,195,15,9890.69000000,489.94000000,0.00000000,9400.75000000,0,0.00000000,9400.75000000,0.00000000,9890.69000000,0.00000000,0.00000000,9890.69000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,111,2025,10,15,3,30,288,210,15,9903.19000000,493.16000000,0.00000000,9410.03000000,0,0.00000000,9410.03000000,0.00000000,9903.19000000,0.00000000,0.00000000,9903.19000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,112,2025,10,15,3,45,288,225,15,9915.69000000,496.38000000,0.00000000,9419.32000000,0,0.00000000,9419.32000000,0.00000000,9915.70000000,0.00000000,0.01000000,9915.70000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,113,2025,10,15,4,0,288,240,15,9928.20000000,499.60000000,0.00000000,9428.60000000,0,0.00000000,9428.60000000,0.00000000,9928.20000000,0.00000000,0.00000000,9928.20000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,114,2025,10,15,4,15,288,255,15,9958.05000000,502.64000000,0.00000000,9455.41000000,0,0.00000000,9455.41000000,0.00000000,9958.05000000,0.00000000,0.00000000,9958.05000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,115,2025,10,15,4,30,288,270,15,9987.90000000,505.69000000,0.00000000,9482.22000000,0,0.00000000,9482.22000000,0.00000000,9987.91000000,0.00000000,0.01000000,9987.91000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,116,2025,10,15,4,45,288,285,15,10017.75000000,508.73000000,0.00000000,9509.02000000,0,0.00000000,9509.02000000,0.00000000,10017.75000000,0.00000000,0.00000000,10017.75000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,117,2025,10,15,5,0,288,300,15,10047.60000000,511.77000000,0.00000000,9535.83000000,0,0.00000000,9535.83000000,0.00000000,10047.60000000,0.00000000,0.00000000,10047.60000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,118,2025,10,15,5,15,288,315,15,10091.64000000,514.34000000,0.00000000,9577.29000000,0,0.00000000,9577.29000000,0.00000000,10091.63000000,0.01000000,0.00000000,10091.64000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,119,2025,10,15,5,30,288,330,15,10135.67000000,516.91000000,0.00000000,9618.76000000,0,0.00000000,9618.76000000,0.00000000,10135.67000000,0.00000000,0.00000000,10135.67000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,120,2025,10,15,5,45,288,345,15,10179.70000000,519.49000000,0.00000000,9660.22000000,0,0.00000000,9660.22000000,0.00000000,10179.71000000,0.00000000,0.01000000,10179.71000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,121,2025,10,15,6,0,288,360,15,10223.74000000,522.06000000,0.00000000,9701.68000000,0,0.00000000,9701.68000000,0.00000000,10223.74000000,0.00000000,0.00000000,10223.74000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,122,2025,10,15,6,15,288,375,15,10273.34000000,523.89000000,31.87000000,9717.58000000,0,0.00000000,9717.58000000,0.00000000,10273.34000000,0.00000000,0.00000000,10273.34000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,123,2025,10,15,6,30,288,390,15,10322.93000000,525.72000000,63.74000000,9733.48000000,0,0.00000000,9733.48000000,0.00000000,10322.94000000,0.00000000,0.01000000,10322.94000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,124,2025,10,15,6,45,288,405,15,10372.53000000,527.55000000,95.61000000,9749.37000000,0,0.00000000,9749.37000000,0.00000000,10372.53000000,0.00000000,0.00000000,10372.53000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,125,2025,10,15,7,0,288,420,15,10422.13000000,529.38000000,127.48000000,9765.27000000,0,0.00000000,9765.27000000,0.00000000,10422.13000000,0.00000000,0.00000000,10422.13000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,126,2025,10,15,7,15,288,435,15,10463.87000000,530.24000000,243.53000000,9690.10000000,0,0.00000000,9690.10000000,0.00000000,10463.87000000,0.00000000,0.00000000,10463.87000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,127,2025,10,15,7,30,288,450,15,10505.61000000,531.11000000,359.57000000,9614.93000000,0,0.00000000,9614.93000000,0.00000000,10505.61000000,0.00000000,0.00000000,10505.61000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,128,2025,10,15,7,45,288,465,15,10547.35000000,531.97000000,475.62000000,9539.76000000,0,0.00000000,9539.76000000,0.00000000,10547.35000000,0.00000000,0.00000000,10547.35000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,129,2025,10,15,8,0,288,480,15,10589.09000000,532.83000000,591.67000000,9464.59000000,0,0.00000000,9464.59000000,0.00000000,10589.09000000,0.00000000,0.00000000,10589.09000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,130,2025,10,15,8,15,288,495,15,10609.98000000,532.56000000,721.79000000,9355.63000000,0,0.00000000,9355.63000000,0.00000000,10609.98000000,0.00000000,0.00000000,10609.98000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,131,2025,10,15,8,30,288,510,15,10630.86000000,532.28000000,851.91000000,9246.67000000,0,0.00000000,9246.67000000,0.00000000,10630.86000000,0.00000000,0.00000000,10630.86000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,132,2025,10,15,8,45,288,525,15,10651.75000000,532.00000000,982.04000000,9137.71000000,0,0.00000000,9137.71000000,0.00000000,10651.75000000,0.00000000,0.00000000,10651.75000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,133,2025,10,15,9,0,288,540,15,10672.64000000,531.73000000,1112.16000000,9028.75000000,0,0.00000000,9028.75000000,0.00000000,10672.64000000,0.00000000,0.00000000,10672.64000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,134,2025,10,15,9,15,288,555,15,10668.04000000,530.23000000,1210.91000000,8926.90000000,0,0.00000000,8926.90000000,0.00000000,10668.04000000,0.00000000,0.00000000,10668.04000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,135,2025,10,15,9,30,288,570,15,10663.44000000,528.72000000,1309.66000000,8825.05000000,0,0.00000000,8825.05000000,0.00000000,10663.43000000,0.01000000,0.00000000,10663.44000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,136,2025,10,15,9,45,288,585,15,10658.84000000,527.22000000,1408.42000000,8723.21000000,0,0.00000000,8723.21000000,0.00000000,10658.85000000,0.00000000,0.01000000,10658.85000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,137,2025,10,15,10,0,288,600,15,10654.24000000,525.71000000,1507.17000000,8621.36000000,0,0.00000000,8621.36000000,0.00000000,10654.24000000,0.00000000,0.00000000,10654.24000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,138,2025,10,15,10,15,288,615,15,10631.20000000,522.97000000,1577.43000000,8530.80000000,0,0.00000000,8530.80000000,0.00000000,10631.20000000,0.00000000,0.00000000,10631.20000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,139,2025,10,15,10,30,288,630,15,10608.16000000,520.22000000,1647.70000000,8440.24000000,0,0.00000000,8440.24000000,0.00000000,10608.16000000,0.00000000,0.00000000,10608.16000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,140,2025,10,15,10,45,288,645,15,10585.12000000,517.48000000,1717.97000000,8349.68000000,0,0.00000000,8349.68000000,0.00000000,10585.13000000,0.00000000,0.01000000,10585.13000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,141,2025,10,15,11,0,288,660,15,10562.08000000,514.73000000,1788.23000000,8966.18000000,0,707.06000000,8259.12000000,0.00000000,10562.08000000,0.00000000,0.00000000,10562.08000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,142,2025,10,15,11,15,288,675,15,10534.03000000,510.81000000,1837.18000000,8905.34000000,0,719.29000000,8186.04000000,0.00000000,10534.04000000,0.00000000,0.01000000,10534.04000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,143,2025,10,15,11,30,288,690,15,10505.99000000,506.90000000,1886.12000000,8844.50000000,0,731.53000000,8112.97000000,0.00000000,10505.99000000,0.00000000,0.00000000,10505.99000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,144,2025,10,15,11,45,288,705,15,10477.94000000,502.99000000,1935.07000000,8783.66000000,0,743.77000000,8039.89000000,0.00000000,10477.95000000,0.00000000,0.01000000,10477.95000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,145,2025,10,15,12,0,288,720,15,10449.90000000,499.07000000,1984.02000000,8722.81000000,0,756.00000000,7966.81000000,0.00000000,10449.90000000,0.00000000,0.00000000,10449.90000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,146,2025,10,15,12,15,288,735,15,10428.04000000,494.13000000,1975.90000000,8711.98000000,0,753.98000000,7958.00000000,0.00000000,10428.03000000,0.01000000,0.00000000,10428.04000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,147,2025,10,15,12,30,288,750,15,10406.18000000,489.20000000,1967.78000000,8701.14000000,0,751.95000000,7949.20000000,0.00000000,10406.17000000,0.01000000,0.00000000,10406.18000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,148,2025,10,15,12,45,288,765,15,10384.32000000,484.26000000,1959.67000000,8690.30000000,0,749.92000000,7940.39000000,0.00000000,10384.31000000,0.01000000,0.00000000,10384.32000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,149,2025,10,15,13,0,288,780,15,10362.46000000,479.33000000,1951.55000000,8679.47000000,0,747.89000000,7931.58000000,0.00000000,10362.46000000,0.00000000,0.00000000,10362.46000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,150,2025,10,15,13,15,288,795,15,10352.13000000,473.60000000,1861.36000000,8742.51000000,0,725.34000000,8017.17000000,0.00000000,10352.13000000,0.00000000,0.00000000,10352.13000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,151,2025,10,15,13,30,288,810,15,10341.81000000,467.88000000,1771.16000000,8805.56000000,0,702.79000000,8102.77000000,0.00000000,10341.81000000,0.00000000,0.00000000,10341.81000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,152,2025,10,15,13,45,288,825,15,10331.49000000,462.15000000,1680.97000000,8868.61000000,0,680.24000000,8188.37000000,0.00000000,10331.49000000,0.00000000,0.00000000,10331.49000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,153,2025,10,15,14,0,288,840,15,10321.16000000,456.42000000,1590.78000000,8931.65000000,0,657.69000000,8273.96000000,0.00000000,10321.16000000,0.00000000,0.00000000,10321.16000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,154,2025,10,15,14,15,288,855,15,10325.17000000,450.18000000,1456.51000000,9042.60000000,0,624.13000000,8418.47000000,0.00000000,10325.16000000,0.01000000,0.00000000,10325.17000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,155,2025,10,15,14,30,288,870,15,10329.18000000,443.95000000,1322.24000000,9153.55000000,0,590.56000000,8562.99000000,0.00000000,10329.18000000,0.00000000,0.00000000,10329.18000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,156,2025,10,15,14,45,288,885,15,10333.19000000,437.71000000,1187.98000000,9264.50000000,0,556.99000000,8707.51000000,0.00000000,10333.20000000,0.00000000,0.01000000,10333.20000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,157,2025,10,15,15,0,288,900,15,10337.20000000,431.47000000,1053.71000000,9375.45000000,0,523.43000000,8852.02000000,0.00000000,10337.20000000,0.00000000,0.00000000,10337.20000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,158,2025,10,15,15,15,288,915,15,10360.18000000,425.04000000,925.82000000,9009.31000000,0,0.00000000,9009.31000000,0.00000000,10360.17000000,0.01000000,0.00000000,10360.18000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,159,2025,10,15,15,30,288,930,15,10383.16000000,418.62000000,797.93000000,9166.61000000,0,0.00000000,9166.61000000,0.00000000,10383.16000000,0.00000000,0.00000000,10383.16000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,160,2025,10,15,15,45,288,945,15,10406.13000000,412.19000000,670.05000000,9323.90000000,0,0.00000000,9323.90000000,0.00000000,10406.14000000,0.00000000,0.01000000,10406.14000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,161,2025,10,15,16,0,288,960,15,10429.11000000,405.76000000,542.16000000,9481.19000000,0,0.00000000,9481.19000000,0.00000000,10429.11000000,0.00000000,0.00000000,10429.11000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,162,2025,10,15,16,15,288,975,15,10475.62000000,399.49000000,438.49000000,9637.65000000,0,0.00000000,9637.65000000,0.00000000,10475.63000000,0.00000000,0.01000000,10475.63000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,163,2025,10,15,16,30,288,990,15,10522.13000000,393.21000000,334.82000000,9794.10000000,0,0.00000000,9794.10000000,0.00000000,10522.13000000,0.00000000,0.00000000,10522.13000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,164,2025,10,15,16,45,288,1005,15,10568.64000000,386.94000000,231.15000000,9936.00000000,0,0.00000000,9950.56000000,0.00000000,10554.09000000,14.55000000,0.00000000,10568.64000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,1
2,165,2025,10,15,17,0,288,1020,15,10615.15000000,380.66000000,127.48000000,9936.00000000,0,0.00000000,10107.01000000,0.00000000,10444.14000000,171.01000000,0.00000000,10615.15000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,166,2025,10,15,17,15,288,1035,15,10679.88000000,419.88000000,95.61000000,9936.00000000,0,0.00000000,10164.39000000,0.00000000,10451.49000000,228.39000000,0.00000000,10679.88000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,167,2025,10,15,17,30,288,1050,15,10744.62000000,459.10000000,63.74000000,9936.00000000,0,0.00000000,10221.78000000,0.00000000,10458.84000000,285.78000000,0.00000000,10744.62000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,168,2025,10,15,17,45,288,1065,15,10809.35000000,498.32000000,31.87000000,9936.00000000,0,0.00000000,10279.16000000,0.00000000,10466.19000000,343.16000000,0.00000000,10809.35000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,169,2025,10,15,18,0,288,1080,15,10874.09000000,537.54000000,0.00000000,9936.00000000,0,0.00000000,10336.55000000,0.00000000,10473.54000000,400.55000000,0.00000000,10874.09000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,170,2025,10,15,18,15,288,1095,15,10934.30000000,577.57000000,0.00000000,9936.00000000,0,0.00000000,10356.73000000,0.00000000,10513.57000000,420.73000000,0.00000000,10934.30000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,171,2025,10,15,18,30,288,1110,15,10994.51000000,617.60000000,0.00000000,9936.00000000,0,0.00000000,10376.91000000,0.00000000,10553.60000000,440.91000000,0.00000000,10994.51000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,172,2025,10,15,18,45,288,1125,15,11054.71000000,657.62000000,0.00000000,9936.00000000,0,0.00000000,10397.09000000,0.00000000,10593.62000000,461.09000000,0.00000000,11054.71000000,0.00000000,2,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,173,2025,10,15,19,0,288,1140,15,11114.92000000,697.65000000,0.00000000,9217.27000000,1200,0.00000000,10417.27000000,0.00000000,11114.92000000,0.00000000,0.00000000,11114.92000000,0.00000000,1,3,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,174,2025,10,15,19,15,288,1155,15,11139.89000000,333.76000000,0.00000000,9606.13000000,1200,0.00000000,10806.13000000,0.00000000,11139.89000000,0.00000000,0.00000000,11139.89000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,175,2025,10,15,19,30,288,1170,15,11164.86000000,329.87000000,0.00000000,9634.99000000,1200,0.00000000,10834.99000000,0.00000000,11164.86000000,0.00000000,0.00000000,11164.86000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,176,2025,10,15,19,45,288,1185,15,11189.83000000,325.98000000,0.00000000,9663.85000000,1200,0.00000000,10863.85000000,0.00000000,11189.83000000,0.00000000,0.00000000,11189.83000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,177,2025,10,15,20,0,288,1200,15,11214.80000000,322.09000000,0.00000000,9692.71000000,1200,0.00000000,10892.71000000,0.00000000,11214.80000000,0.00000000,0.00000000,11214.80000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,178,2025,10,15,20,15,288,1215,15,11189.82000000,319.49000000,0.00000000,9670.33000000,1200,0.00000000,10870.33000000,0.00000000,11189.82000000,0.00000000,0.00000000,11189.82000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,179,2025,10,15,20,30,288,1230,15,11164.85000000,316.89000000,0.00000000,9647.96000000,1200,0.00000000,10847.96000000,0.00000000,11164.85000000,0.00000000,0.00000000,11164.85000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,180,2025,10,15,20,45,288,1245,15,11139.88000000,314.29000000,0.00000000,9625.58000000,1200,0.00000000,10825.58000000,0.00000000,11139.87000000,0.01000000,0.00000000,11139.88000000,0.00000000,2,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,181,2025,10,15,21,0,288,1260,15,11114.90000000,311.69000000,0.00000000,9603.21000000,1200,0.00000000,10803.21000000,0.00000000,11114.90000000,0.00000000,0.00000000,11114.90000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,182,2025,10,15,21,15,288,1275,15,11054.65000000,310.51000000,0.00000000,9936.00000000,0,0.00000000,10744.14000000,0.00000000,10246.51000000,808.14000000,0.00000000,11054.65000000,0.00000000,2,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,183,2025,10,15,21,30,288,1290,15,10994.41000000,309.34000000,0.00000000,9936.00000000,0,0.00000000,10685.07000000,0.00000000,10245.34000000,749.07000000,0.00000000,10994.41000000,0.00000000,2,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,184,2025,10,15,21,45,288,1305,15,10934.17000000,308.17000000,0.00000000,9936.00000000,0,0.00000000,10626.00000000,0.00000000,10244.17000000,690.00000000,0.00000000,10934.17000000,0.00000000,2,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
2,185,2025,10,15,22,0,288,1320,15,10873.92000000,306.99000000,0.00000000,9936.00000000,0,0.00000000,10566.93000000,0.00000000,10242.99000000,630.93000000,0.00000000,10873.92000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,186,2025,10,15,22,15,288,1335,15,10809.01000000,307.29000000,0.00000000,9936.00000000,0,0.00000000,10501.72000000,0.00000000,10243.29000000,565.72000000,0.00000000,10809.01000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,187,2025,10,15,22,30,288,1350,15,10744.10000000,307.59000000,0.00000000,9936.00000000,0,0.00000000,10436.51000000,0.00000000,10243.59000000,500.51000000,0.00000000,10744.10000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,188,2025,10,15,22,45,288,1365,15,10679.19000000,307.89000000,0.00000000,9936.00000000,0,0.00000000,10371.30000000,0.00000000,10243.89000000,435.30000000,0.00000000,10679.19000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,189,2025,10,15,23,0,288,1380,15,10614.28000000,308.19000000,0.00000000,9936.00000000,0,0.00000000,10306.09000000,0.00000000,10244.19000000,370.09000000,0.00000000,10614.28000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,190,2025,10,15,23,15,288,1395,15,10614.28000000,308.19000000,0.00000000,9936.00000000,0,0.00000000,10306.09000000,0.00000000,10244.19000000,370.09000000,0.00000000,10614.28000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,191,2025,10,15,23,30,288,1410,15,10614.28000000,308.19000000,0.00000000,9936.00000000,0,0.00000000,10306.09000000,0.00000000,10244.19000000,370.09000000,0.00000000,10614.28000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
2,192,2025,10,15,23,45,288,1425,15,10614.28000000,308.19000000,0.00000000,9936.00000000,0,0.00000000,10306.09000000,0.00000000,10244.19000000,370.09000000,0.00000000,10614.28000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,1
3,193,2025,1,15,0,0,15,0,15,9744.29000000,264.57000000,0.00000000,9479.72000000,0,0.00000000,9479.72000000,0.00000000,9744.29000000,0.00000000,0.00000000,9744.29000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,194,2025,1,15,0,15,15,15,15,9723.56000000,268.77000000,0.00000000,9454.79000000,0,0.00000000,9454.79000000,0.00000000,9723.56000000,0.00000000,0.00000000,9723.56000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,195,2025,1,15,0,30,15,30,15,9702.83000000,272.98000000,0.00000000,9429.86000000,0,0.00000000,9429.86000000,0.00000000,9702.84000000,0.00000000,0.01000000,9702.84000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,196,2025,1,15,0,45,15,45,15,9682.11000000,277.18000000,0.00000000,9404.93000000,0,0.00000000,9404.93000000,0.00000000,9682.11000000,0.00000000,0.00000000,9682.11000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,197,2025,1,15,1,0,15,60,15,9661.38000000,281.38000000,0.00000000,9380.00000000,0,0.00000000,9380.00000000,0.00000000,9661.38000000,0.00000000,0.00000000,9661.38000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,198,2025,1,15,1,15,15,75,15,9646.04000000,286.64000000,0.00000000,9359.40000000,0,0.00000000,9359.40000000,0.00000000,9646.04000000,0.00000000,0.00000000,9646.04000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
